"available.power","Attribute1","Attribute2","Attribute3","Attribute4","Attribute5","Attribute6","Attribute7","Attribute8","Attribute9","Attribute10","Attribute11","Attribute12","Attribute13","Attribute14","Attribute15"
66,"nominal2",1870,4,"nominal3",1.163,21,176,11.83,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1870,4,"nominal3",1.163,21,176,11.83,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1870,4,"nominal3",1.163,21,176,11.83,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
72,"nominal2",1870,4,"nominal3",1.163,21,200,13.44,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
72,"nominal2",1870,4,"nominal3",1.163,21,200,13.44,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
72,"nominal2",1870,4,"nominal3",1.163,18,200,13.44,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
72,"nominal2",1870,4,"nominal3",1.163,21,200,13.44,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
72,"nominal2",1870,4,"nominal3",1.163,18,200,13.44,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
72,"nominal2",1870,4,"nominal3",1.163,18,200,13.44,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
72,"nominal2",1870,4,"nominal3",1.163,18,200,13.44,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
72,"nominal2",1870,4,"nominal3",1.163,18,200,13.44,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
72,"nominal2",1870,4,"nominal3",1.163,18,200,13.44,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
77,"nominal1",1895,4,"nominal3",0.982,10,165,10.94,"nominal6","nominal15",1,"nominal20","nominal27","nominal33",2
77,"nominal1",1895,4,"nominal3",0.982,10,165,10.94,"nominal6","nominal15",1,"nominal20","nominal27","nominal33",2
77,"nominal1",1895,4,"nominal3",0.982,10,165,10.94,"nominal6","nominal15",1,"nominal20","nominal27","nominal33",2
77,"nominal1",1895,4,"nominal3",0.982,10,165,10.94,"nominal6","nominal15",1,"nominal20","nominal27","nominal33",2
87,"nominal1",1895,4,"nominal3",0.982,10,180,11.94,"nominal6","nominal15",1,"nominal20","nominal27","nominal33",2
87,"nominal1",1895,4,"nominal3",0.982,10,180,11.94,"nominal6","nominal15",1,"nominal20","nominal27","nominal33",2
87,"nominal1",1895,4,"nominal3",0.982,10,180,11.94,"nominal6","nominal15",1,"nominal20","nominal27","nominal33",2
87,"nominal1",1895,4,"nominal3",0.982,10,180,11.94,"nominal6","nominal15",1,"nominal20","nominal27","nominal33",2
87,"nominal1",1895,4,"nominal3",0.982,10,180,11.94,"nominal6","nominal9",1,"nominal20","nominal27","nominal33",2
87,"nominal1",1895,4,"nominal3",0.982,10,180,11.94,"nominal6","nominal15",1,"nominal20","nominal27","nominal33",2
87,"nominal1",1895,4,"nominal3",0.982,10,180,11.94,"nominal6","nominal15",1,"nominal20","nominal27","nominal33",2
47,"nominal2",1896,4,"nominal3",1.21,23,124,8.22,"nominal6","nominal12",1,"nominal21","missing_value","missing_value",2
47,"nominal2",1896,4,"nominal3",1.21,20,125,8.28,"nominal6","nominal12",1,"nominal21","missing_value","missing_value",2
50,"nominal2",1896,4,"nominal3",1.21,20,133,8.82,"nominal6","nominal12",1,"nominal21","missing_value","missing_value",2
50,"nominal2",1896,4,"nominal3",1.21,20,133,8.82,"nominal6","nominal12",1,"nominal21","missing_value","missing_value",2
50,"nominal2",1896,4,"nominal3",1.21,20,133,8.82,"nominal6","nominal12",1,"nominal21","missing_value","missing_value",2
50,"nominal2",1896,4,"nominal3",1.21,20,133,8.82,"nominal6","nominal12",1,"nominal21","missing_value","missing_value",2
50,"nominal2",1896,4,"nominal3",1.21,23,140,9.28,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
50,"nominal2",1896,4,"nominal3",1.21,23,140,9.28,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","missing_value","missing_value",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,9999,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","missing_value","missing_value",2
66,"nominal2",1896,4,"nominal3",1.21,18,240,15.91,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1896,4,"nominal3",1.21,20,210,13.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
74,"nominal2",1896,4,"nominal3",1.21,19,240,15.91,"nominal6","nominal12",1,"nominal21","missing_value","missing_value",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","missing_value","missing_value",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","missing_value","missing_value",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","missing_value","missing_value",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","missing_value","missing_value",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","missing_value","missing_value",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","missing_value","missing_value",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","missing_value","missing_value",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","missing_value","missing_value",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
81,"nominal2",1896,4,"nominal3",1.21,20,235,15.58,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
85,"nominal2",1896,4,"nominal3",1.21,18,310,20.55,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
85,"nominal2",1896,4,"nominal3",1.21,18,310,20.55,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
85,"nominal2",1896,4,"nominal3",1.21,18,310,20.55,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
85,"nominal2",1896,4,"nominal3",1.21,18,285,18.89,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
85,"nominal2",1896,4,"nominal3",1.21,18,310,20.55,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
85,"nominal2",1896,4,"nominal3",1.21,18,310,20.55,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
85,"nominal2",1896,4,"nominal3",1.21,18,310,20.55,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
85,"nominal2",1896,4,"nominal3",1.21,18,285,18.89,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
85,"nominal2",1896,4,"nominal3",1.21,18,285,18.89,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
85,"nominal2",1896,4,"nominal3",1.21,18,285,18.89,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
92,"nominal1",1898,4,"nominal3",1.19,11,180,11.92,"nominal6","nominal9",1,"nominal19","nominal27","nominal33",2
92,"nominal1",1898,4,"nominal3",1.19,11,180,11.92,"nominal6","nominal9",1,"nominal19","nominal27","nominal33",2
92,"nominal1",1898,4,"nominal3",1.19,11,180,11.92,"nominal6","nominal9",1,"nominal19","nominal27","nominal33",2
46,"nominal2",1905,4,"nominal3",1.6,22,114,7.52,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
50,"nominal2",1905,4,"nominal3",1.6,23,120,7.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
50,"nominal2",1905,4,"nominal3",1.6,23,120,7.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
50,"nominal2",1905,4,"nominal3",1.6,23,120,7.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
51,"nominal2",1905,4,"nominal3",1.6,23,120,7.92,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
55,"nominal2",1905,4,"nominal3",1.6,23,135,8.91,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
55,"nominal2",1905,4,"nominal3",1.6,23,135,8.91,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
55,"nominal2",1905,4,"nominal3",1.6,23,135,8.91,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1905,4,"nominal3",1.6,22,196,12.93,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1905,4,"nominal3",1.6,22,196,12.93,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1905,4,"nominal3",1.6,22,196,12.93,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1905,4,"nominal3",1.6,22,196,12.93,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1905,4,"nominal3",1.6,22,196,12.93,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1905,4,"nominal3",1.6,22,196,12.93,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1905,4,"nominal3",1.6,22,196,12.93,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1905,4,"nominal3",1.6,22,196,12.93,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1905,4,"nominal3",1.6,22,196,12.93,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1905,4,"nominal3",1.6,22,196,12.93,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1905,4,"nominal3",1.6,22,196,12.93,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
55,"nominal2",1910,4,"nominal3",1.12,21,147,9.67,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
55,"nominal2",1910,4,"nominal3",1.12,21,147,9.67,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
59,"nominal2",1910,4,"nominal3",1.12,18,196,12.9,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
59,"nominal2",1910,4,"nominal3",1.12,18,196,12.9,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
77,"nominal2",1910,4,"nominal3",1.12,18,255,16.78,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
77,"nominal2",1910,4,"nominal3",1.12,18,255,16.78,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
77,"nominal2",1910,4,"nominal3",1.12,18,255,16.78,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
77,"nominal2",1910,4,"nominal3",1.12,18,200,13.16,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
77,"nominal2",1910,4,"nominal3",1.12,18,200,13.16,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
77,"nominal2",1910,4,"nominal3",1.12,18,200,13.16,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
77,"nominal2",1910,4,"nominal3",1.12,18,255,16.78,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
77,"nominal2",1910,4,"nominal3",1.12,18,255,16.78,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
77,"nominal2",1910,4,"nominal3",1.12,18,200,13.16,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
77,"nominal2",1910,4,"nominal3",1.12,18,255,16.78,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
77,"nominal2",1910,4,"nominal3",1.12,18,200,13.16,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
66,"nominal2",1929,4,"nominal3",1.9,19,186,12.12,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
100,"nominal1",1948,4,"nominal3",1.84,11,182,11.74,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
100,"nominal1",1948,4,"nominal3",1.84,11,182,11.74,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
102,"nominal1",1948,4,"nominal3",1.84,11,182,11.74,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
102,"nominal1",1948,4,"nominal3",1.84,11,182,11.74,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
103,"nominal1",1948,4,"nominal3",1.84,11,183,11.81,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
103,"nominal1",1948,4,"nominal3",1.84,11,183,11.81,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
103,"nominal1",1948,4,"nominal3",1.84,11,183,11.81,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
103,"nominal1",1948,4,"nominal3",1.84,11,183,11.81,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
118,"nominal1",1948,4,"nominal3",1.84,9,230,14.84,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
118,"nominal1",1948,4,"nominal3",1.84,9,230,14.84,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
118,"nominal1",1948,4,"nominal3",1.84,9,230,14.84,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
118,"nominal1",1948,4,"nominal3",1.84,9,230,14.84,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
85,"nominal2",1951,4,"nominal3",1.48,9999,260,16.75,"nominal6","missing_value",2,"nominal19","nominal27","nominal33",4
85,"nominal2",1951,4,"nominal3",1.48,9999,260,16.75,"nominal6","missing_value",2,"nominal19","nominal27","nominal33",4
100,"nominal2",1951,4,"nominal3",1.48,19,280,18.03,"nominal6","nominal11",2,"nominal20","nominal27","nominal33",4
100,"nominal2",1951,4,"nominal3",1.48,19,280,18.03,"nominal6","nominal11",2,"nominal20","nominal27","nominal33",4
100,"nominal2",1951,4,"nominal3",1.48,19,280,18.03,"nominal6","nominal11",2,"nominal20","nominal27","nominal33",4
100,"nominal2",1951,4,"nominal3",1.48,19,280,18.03,"nominal6","nominal11",2,"nominal20","nominal27","nominal33",4
100,"nominal2",1951,4,"nominal3",1.48,19,280,18.03,"nominal6","nominal11",2,"nominal20","nominal27","nominal33",4
62,"nominal1",1968,4,"nominal3",1.179,9,159,10.15,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
62,"nominal1",1968,4,"nominal3",1.179,9,159,10.15,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
114,"nominal1",1969,4,"nominal3",1.96,10,186,11.87,"nominal6","nominal12",2,"nominal21","nominal28","nominal33",4
114,"nominal1",1969,4,"nominal3",1.96,10,186,11.87,"nominal6","nominal12",2,"nominal21","nominal28","nominal33",4
114,"nominal1",1969,4,"nominal3",1.96,10,187,11.93,"nominal6","nominal12",2,"nominal21","nominal28","nominal33",4
114,"nominal1",1969,4,"nominal3",1.96,10,187,11.93,"nominal6","nominal12",2,"nominal21","nominal28","nominal33",4
114,"nominal1",1969,4,"nominal3",1.96,10,186,11.87,"nominal6","nominal12",2,"nominal21","nominal28","nominal33",4
114,"nominal1",1969,4,"nominal3",1.96,10,186,11.87,"nominal6","nominal12",2,"nominal21","nominal28","nominal33",4
114,"nominal1",1969,4,"nominal3",1.96,10,187,11.93,"nominal6","nominal12",2,"nominal21","nominal28","nominal33",4
114,"nominal1",1969,4,"nominal3",1.96,10,187,11.93,"nominal6","nominal12",2,"nominal21","nominal28","nominal33",4
114,"nominal1",1969,4,"nominal3",1.96,10,187,11.93,"nominal6","nominal12",2,"nominal21","nominal28","nominal33",4
108,"nominal1",1973,4,"nominal3",1.6,10,182,11.59,"nominal6","nominal12",2,"nominal22","nominal27","nominal33",4
108,"nominal1",1973,4,"nominal3",1.6,10,182,11.59,"nominal6","nominal12",2,"nominal22","nominal27","nominal33",4
55,"nominal2",1974,4,"nominal3",1.41,22,132,8.4,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
102,"nominal1",1975,4,"nominal3",1.14,10,182,11.58,"nominal6","nominal13",2,"nominal21","nominal27","nominal33",4
102,"nominal1",1975,4,"nominal3",1.14,10,182,11.58,"nominal6","nominal13",2,"nominal21","nominal27","nominal33",4
102,"nominal1",1975,4,"nominal3",1.14,10,182,11.58,"nominal6","nominal13",2,"nominal21","nominal27","nominal33",4
102,"nominal1",1975,4,"nominal3",1.14,10,182,11.58,"nominal6","nominal13",2,"nominal21","nominal27","nominal33",4
102,"nominal1",1975,4,"nominal3",1.14,10,182,11.58,"nominal6","nominal13",2,"nominal21","nominal27","nominal33",4
102,"nominal1",1975,4,"nominal3",1.14,10,182,11.58,"nominal6","nominal13",2,"nominal21","nominal27","nominal33",4
