"maximal.torque","Attribute1","Attribute2","Attribute3","Attribute4","Attribute5","Attribute6","Attribute7","Attribute8","Attribute9","Attribute10","Attribute11","Attribute12","Attribute13","Attribute14","Attribute15","Attribute16","Attribute17","Attribute18","Attribute19","Attribute20","Attribute21","Attribute22","Attribute23","Attribute24","Attribute25","Attribute26","Attribute27","Attribute28","Attribute29","Attribute30","Attribute31","Attribute32"
168,"nominal3","nominal4","nominal10",4,"nominal12",1998,84,10,5400,770,9999,9999,10.57,1.125,"nominal17","nominal23","nominal29",2,8,40,9999,8,32.5,9999,18.1,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
168,"nominal3","nominal4","nominal10",4,"nominal12",1998,84,10,5400,770,9999,9999,10.57,1.125,"nominal17","nominal23","nominal29",2,8,40,9999,8,32.5,9999,18.2,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
169,"nominal1","nominal4","nominal10",4,"nominal12",1747,106,10,6500,850,9999,9999,12.16,1.9,"nominal17","nominal24","nominal29",4,7,33.5,9999,7,28,9999,12.7,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
169,"nominal1","nominal4","nominal10",4,"nominal12",1747,106,10,6500,850,9999,9999,12.16,1.9,"nominal17","nominal24","nominal29",4,7,33.5,9999,7,28,9999,11.6,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
169,"nominal1","nominal4","nominal10",4,"nominal12",1747,106,10,6500,850,9999,9999,12.16,1.9,"nominal17","nominal24","nominal29",4,7,33.5,9999,7,28,9999,11.4,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
169,"nominal1","nominal4","nominal10",4,"nominal12",1747,106,10,6500,850,9999,9999,12.16,1.9,"nominal17","nominal24","nominal29",4,7,33.5,9999,7,28,9999,11.8,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
169,"nominal1","nominal4","nominal10",4,"nominal12",1747,106,10,6500,850,9999,9999,12.16,1.9,"nominal17","nominal24","nominal29",4,7,33.5,9999,7,28,9999,12.1,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
169,"nominal3","nominal5","nominal10",4,"nominal12",1998,93,10,6000,9999,9999,9999,10.63,1,"nominal18","nominal23","nominal29",4,6,34,9999,7,30,9999,16.2,"nominal34","nominal37",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1781,92,10,6000,800,6800,9999,11.99,1.67,"nominal17","nominal24","nominal29",5,6,27,9999,6,30,9999,12.6,"nominal34","nominal41",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1781,92,10,6000,800,6800,9999,11.99,1.67,"nominal17","nominal24","nominal29",5,6,27,9999,6,30,9999,12.9,"nominal34","nominal41",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1799,85,11,5400,850,9999,9999,11.87,1.54,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,13.7,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1796,85,11,5400,780,9999,9999,11.89,1.96,"nominal17","nominal23","nominal29",4,5,31.2,9999,5,27.5,9999,13.5,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1796,85,11,5400,780,9999,9999,11.89,1.96,"nominal17","nominal23","nominal29",4,5,31.2,9999,5,27.5,9999,13.7,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1796,85,11,5400,780,9999,9999,11.89,1.96,"nominal17","nominal23","nominal29",4,5,31.2,9999,5,27.5,9999,13.7,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1796,85,11,5400,780,9999,9999,11.89,1.96,"nominal17","nominal23","nominal29",4,5,31.2,9999,5,27.5,9999,13.9,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1799,85,11,5400,850,9999,9999,11.87,1.54,"nominal17","nominal23","nominal29",4,6,32,9999,6,29,9999,14.8,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1799,85,11,5400,850,9999,9999,11.87,1.54,"nominal17","nominal23","nominal29",4,6,32,9999,6,29,9999,15,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1799,85,11,5400,850,9999,9999,11.87,1.54,"nominal17","nominal23","nominal29",4,6,32,9999,6,29,9999,15,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1799,85,11,5400,850,9999,9999,11.87,1.54,"nominal17","nominal23","nominal29",4,6,32,9999,6,29,9999,15.2,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1796,85,11,5400,780,9999,9999,11.89,1.96,"nominal17","nominal23","nominal29",4,5,31.2,9999,5,27.5,9999,13.7,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1796,85,11,5400,780,9999,9999,11.89,1.96,"nominal17","nominal23","nominal29",4,5,31.2,9999,5,27.5,9999,13.9,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1796,85,11,5400,780,9999,9999,11.89,1.96,"nominal17","nominal23","nominal29",4,5,31.2,9999,5,27.5,9999,13.9,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1781,92,10,6000,800,9999,9999,11.99,1.67,"nominal17","nominal24","nominal29",5,6,27,9999,6,30,9999,13.3,"nominal34","nominal41",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1781,92,10,6000,800,9999,9999,11.99,1.67,"nominal17","nominal24","nominal29",5,6,27,9999,6,30,9999,13.3,"nominal34","nominal41",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1781,92,10,6000,800,9999,9999,11.99,1.67,"nominal17","nominal24","nominal29",5,6,27,9999,6,30,9999,13.7,"nominal34","nominal41",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1984,85,10,5200,780,6500,9999,10.77,1.125,"nominal17","nominal23","nominal29",2,8,40,9999,8,33,9999,14.8,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1984,85,10,5200,780,6500,9999,10.77,1.125,"nominal17","nominal23","nominal29",2,8,40,9999,8,33,9999,15.2,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1984,85,10,5200,780,6500,9999,10.77,1.125,"nominal17","nominal23","nominal29",2,8,40,9999,8,33,9999,14.6,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1984,85,10,5200,780,6500,9999,10.77,1.125,"nominal17","nominal23","nominal29",2,8,40,9999,8,33,9999,14.8,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal6","nominal10",4,"nominal12",1781,92,10,6000,800,6800,9999,11.99,1.67,"nominal17","nominal24","nominal29",5,6,27,9999,6,30,9999,14.5,"nominal34","nominal41",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1991,85,10,6000,700,9999,9999,10.73,1.18,"nominal17","nominal23","nominal29",4,6,35,9999,6,9999,9999,14,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1991,85,10,6000,700,9999,9999,10.73,1.18,"nominal17","nominal23","nominal29",4,6,35,9999,6,9999,9999,14.2,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1991,85,10,6000,700,9999,9999,10.73,1.18,"nominal17","nominal23","nominal29",4,6,35,9999,6,9999,9999,14.2,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1991,85,10,6000,700,9999,9999,10.73,1.18,"nominal17","nominal23","nominal29",4,6,35,9999,6,9999,9999,14.4,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1794,105,10,6400,9999,7000,9999,11.91,1.158,"nominal17","nominal25","nominal29",4,9999,32,9999,9999,27.5,9999,10.5,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal5","nominal10",4,"nominal12",1799,90,10,5500,750,6350,6200,11.87,0.923,"nominal17","nominal24","nominal29",4,7,33,9.3,7,29,8.9,14.9,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal5","nominal10",4,"nominal12",1799,90,10,5500,750,6350,6200,11.87,0.923,"nominal17","nominal24","nominal29",4,7,33,9.3,7,29,8.9,15.3,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1796,85,11,5400,780,9999,9999,11.89,1.96,"nominal17","nominal23","nominal29",4,5,31.2,9999,5,27.5,9999,14.1,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1796,85,11,5400,780,9999,9999,11.89,1.96,"nominal17","nominal23","nominal29",4,5,31.2,9999,5,27.5,9999,14.4,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1984,85,10,5200,780,6500,9999,10.77,1.125,"nominal17","nominal23","nominal29",2,8,40,9999,8,33,9999,15.1,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1984,85,10,5200,780,6500,9999,10.77,1.125,"nominal17","nominal23","nominal29",2,8,40,9999,8,33,9999,15.4,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1984,85,10,5200,780,6500,9999,10.77,1.125,"nominal17","nominal23","nominal29",2,8,40,9999,8,33,9999,15.2,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1984,85,10,5200,780,6500,9999,10.77,1.125,"nominal17","nominal23","nominal29",2,8,40,9999,8,33,9999,15.5,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1991,85,10,6000,700,9999,9999,10.73,1.18,"nominal17","nominal23","nominal29",4,6,35,9999,6,9999,9999,15,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal1","nominal4","nominal10",4,"nominal12",1991,85,10,6000,700,9999,9999,10.73,1.18,"nominal17","nominal23","nominal29",4,6,35,9999,6,9999,9999,15.4,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal3","nominal4","nominal10",4,"nominal12",1998,85,10,5500,9999,9999,9999,10.69,1,"nominal17","nominal23","nominal29",2,7,42.6,9999,7,38,9999,19.4,"nominal34","nominal37",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal3","nominal4","nominal10",4,"nominal12",1796,85,11,5400,810,9999,9999,11.89,1.96,"nominal17","nominal23","nominal29",4,5,31.2,9999,5,27.5,9999,15.5,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal3","nominal4","nominal10",4,"nominal12",1796,85,11,5400,810,9999,9999,11.89,1.96,"nominal17","nominal23","nominal29",4,5,31.2,9999,5,27.5,9999,15.9,"nominal34","nominal40",2,"nominal47","nominal52","nominal57","nominal61"
170,"nominal3","nominal4","nominal10",4,"nominal12",1984,85,10,5000,800,9999,9999,10.77,1.125,"nominal17","nominal23","nominal29",2,8,40,9999,8,33,9999,19.2,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
170,"nominal3","nominal4","nominal10",4,"nominal12",1984,85,10,5000,800,9999,9999,10.77,1.125,"nominal17","nominal23","nominal29",2,8,40,9999,8,33,9999,19.6,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
170,"nominal3","nominal4","nominal10",4,"nominal12",1984,85,10,5000,800,9999,9999,10.77,1.125,"nominal17","nominal23","nominal29",2,8,40,9999,8,33,9999,19.3,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
170,"nominal3","nominal4","nominal10",4,"nominal12",1984,85,10,5000,800,9999,9999,10.77,1.125,"nominal17","nominal23","nominal29",2,8,40,9999,8,33,9999,19.6,"nominal34","nominal40",1,"nominal47","nominal52","nominal57","nominal61"
170,"nominal3","nominal4","nominal10",4,"nominal12",1998,89,10,5750,800,6500,9999,10.69,1,"nominal17","nominal23","nominal29",2,8,42.6,9999,8,34.5,9999,17,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
170,"nominal3","nominal4","nominal10",4,"nominal12",1998,89,10,5750,800,6500,9999,10.69,1,"nominal17","nominal23","nominal29",2,8,42.6,9999,8,34.5,9999,17,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
170,"nominal3","nominal4","nominal10",4,"nominal12",1998,89,10,5750,800,6500,9999,10.69,1,"nominal17","nominal23","nominal29",2,8,42.6,9999,8,34.5,9999,17,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
171,"nominal1","nominal4","nominal10",4,"nominal12",1998,98,10,5900,9999,9999,9999,10.76,1,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,12.6,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
171,"nominal1","nominal4","nominal10",4,"nominal12",1998,98,10,5900,9999,9999,9999,10.76,1,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,13,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
171,"nominal1","nominal4","nominal10",4,"nominal12",1998,98,10,5900,9999,9999,9999,10.76,1,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,13.2,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
171,"nominal1","nominal4","nominal10",4,"nominal12",1998,98,10,5900,9999,9999,9999,10.76,1,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,13.6,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
173,"nominal1","nominal4","nominal10",4,"nominal12",1781,92,10,5800,9999,9999,9999,12.21,1.67,"nominal17","nominal24","nominal29",5,6,27,9999,6,30,9999,14.9,"nominal34","nominal41",2,"nominal47","nominal52","nominal57","nominal61"
173,"nominal1","nominal4","nominal10",4,"nominal12",1781,92,10,5800,9999,9999,9999,12.21,1.67,"nominal17","nominal24","nominal29",5,6,27,9999,6,30,9999,15.1,"nominal34","nominal41",2,"nominal47","nominal52","nominal57","nominal61"
174,"nominal1","nominal4","nominal10",4,"nominal12",1834,92,13,5500,620,9999,9999,11.92,1.99,"nominal16","nominal23","nominal29",4,6,30,9999,6,27,9999,14.1,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
174,"nominal1","nominal5","nominal10",4,"nominal12",1795,107,11,7000,875,9999,9999,12.18,1.116,"nominal17","nominal27","nominal29",4,6,31.5,9.5,6,27.3,9.2,10,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
174,"nominal1","nominal4","nominal10",4,"nominal12",1795,107,11,6750,9999,9999,9999,12.18,1.116,"nominal17","nominal23","nominal29",4,6,9999,9999,6,9999,9999,9.5,"nominal34","nominal40",2,"nominal47","nominal52","nominal58","nominal61"
174,"nominal1","nominal4","nominal10",4,"nominal12",1834,92,12,5500,600,9999,9999,11.92,1.99,"nominal16","nominal23","nominal29",4,6,30,9999,6,27,9999,13,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
174,"nominal1","nominal4","nominal10",4,"nominal12",1834,92,12,5500,600,9999,9999,11.92,1.99,"nominal16","nominal23","nominal29",4,6,30,9999,6,27,9999,13.2,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
174,"nominal1","nominal4","nominal10",4,"nominal12",1834,92,12,5500,600,9999,9999,11.92,1.99,"nominal16","nominal23","nominal29",4,6,30,9999,6,27,9999,13,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
174,"nominal1","nominal4","nominal10",4,"nominal12",1834,92,12,5500,600,9999,9999,11.92,1.99,"nominal16","nominal23","nominal29",4,6,30,9999,6,27,9999,13.4,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
174,"nominal1","nominal4","nominal10",4,"nominal12",1834,92,12,5500,600,9999,9999,11.92,1.99,"nominal16","nominal23","nominal29",4,6,30,9999,6,27,9999,13.2,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
174,"nominal1","nominal4","nominal10",4,"nominal12",1834,92,12,5500,600,9999,9999,11.92,1.99,"nominal16","nominal23","nominal29",4,6,30,9999,6,27,9999,13.4,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
174,"nominal1","nominal4","nominal10",4,"nominal12",1834,92,12,5500,600,9999,9999,11.92,1.99,"nominal16","nominal23","nominal29",4,6,30,9999,6,27,9999,13.6,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
174,"nominal1","nominal4","nominal10",4,"nominal12",1834,92,12,5500,600,9999,9999,11.92,1.99,"nominal16","nominal23","nominal29",4,6,30,9999,6,27,9999,13.8,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
174,"nominal1","nominal4","nominal10",4,"nominal12",1834,92,13,5500,620,9999,9999,11.92,1.99,"nominal16","nominal23","nominal29",4,6,30,9999,6,27,9999,14.3,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
174,"nominal3","nominal4","nominal10",4,"nominal12",1834,90,12,5500,600,9999,9999,11.92,1.99,"nominal16","nominal23","nominal29",4,6,30,9999,6,27,9999,13.3,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
174,"nominal3","nominal4","nominal10",4,"nominal12",1834,90,12,5500,600,9999,9999,11.92,1.99,"nominal16","nominal23","nominal29",4,6,30,9999,6,27,9999,13.3,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
174,"nominal2","nominal6","nominal10",4,"nominal12",1834,88,12,5250,600,9999,9999,11.92,1.99,"nominal16","nominal23","nominal29",4,6,30,9999,6,27,9999,14.6,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
174,"nominal2","nominal6","nominal10",4,"nominal12",1834,88,12,5250,600,9999,9999,11.92,1.99,"nominal16","nominal23","nominal29",4,6,30,9999,6,27,9999,14.8,"nominal34","nominal40",2,"nominal47","nominal53","nominal57","nominal67"
174,"nominal2","nominal8","nominal10",4,"nominal12",1995,94,9,6000,9999,9999,9999,10.96,1.71,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,14.1,"nominal34","nominal43",2,"nominal47","nominal52","nominal57","nominal61"
174,"nominal2","nominal8","nominal10",4,"nominal12",1995,94,9,6000,9999,9999,9999,10.96,1.71,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,14.4,"nominal34","nominal43",2,"nominal47","nominal52","nominal57","nominal61"
174,"nominal2","nominal8","nominal10",4,"nominal12",1995,94,9,6000,9999,9999,9999,10.96,1.71,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,14.2,"nominal34","nominal43",2,"nominal47","nominal52","nominal57","nominal61"
174,"nominal2","nominal8","nominal10",4,"nominal12",1995,94,9,6000,9999,9999,9999,10.96,1.71,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,14.4,"nominal34","nominal43",2,"nominal47","nominal52","nominal57","nominal61"
175,"nominal1","nominal4","nominal10",4,"nominal12",1850,100,10,6000,9999,9999,9999,11.89,0.959,"nominal21","nominal28","nominal29",4,5.5,34,9999,5.5,29,9999,13.3,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
175,"nominal1","nominal4","nominal10",4,"nominal12",1850,100,10,6000,9999,9999,9999,11.89,0.959,"nominal21","nominal28","nominal29",4,5.5,34,9999,5.5,29,9999,13.6,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
175,"nominal1","nominal4","nominal10",4,"nominal12",1850,100,10,6000,9999,9999,9999,11.89,0.959,"nominal21","nominal28","nominal29",4,5.5,34,9999,5.5,29,9999,13.9,"nominal34","nominal40",1,"nominal47","nominal52","nominal58","nominal61"
