usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
98,1,1,170,14,14,0.2,0.2,20923,17200,1.0,6459,1871530
95,3,0,995,75,69,0.8,1.0,66503,19072,1.0,211,1014606
77,7,0,3851,377,302,5.96,2.19,189893,18213,1.0,1970,1070584
89,3,0,5439,284,198,0.6,3.2,184699,57465,3.0,568,1078104
89,5,1,1795,221,127,1.0,1.4,207913,51728,3.0,2711,1541586
83,24,28,807,148,59,3.8,3.8,337841,209579,2.8,3809,1811477
81,6,1,4016,666,564,2.79,1.0,425293,404456,3.0,494,1093713
86,43,55,2386,247,221,3.39,1.2,99913,23227,1.0,141,1064891
76,13,7,3758,230,159,2.99,3.59,433969,76306,1.0,527,996667
89,3,0,1131,89,69,0.8,0.4,41757,72089,1.0,263,1117493
96,0,0,2333,112,143,0.2,0.2,5050,25855,2.0,819,1720944
87,10,3,3028,283,175,1.4,1.2,374314,66447,3.6,3045,1419264
83,5,1,3187,374,224,2.8,2.2,213932,124408,3.8,549,1532930
80,12,8,4746,239,175,1.4,2.4,115480,41224,1.0,406,987694
95,1,1,1630,74,65,0.2,0.2,63651,124637,1.2,6927,1879024
82,4,0,4562,201,149,0.2,0.2,61399,41637,2.8,1076,1770294
62,51,2,3367,223,168,9.4,20.2,327304,119062,1.6,173,1093862
91,1,1,337,76,47,0.2,0.2,238613,219346,3.2,3455,1822152
75,17,11,1921,187,106,6.8,19.8,197311,20816,1.5,612,1099563
83,7,0,4421,349,391,4.6,1.6,118190,23704,5.0,2105,1719128
94,5,0,1187,142,84,1.2,1.0,22717,16533,4.5,1099,1018461
94,0,0,1146,86,88,0.2,0.2,45974,74323,3.0,310,1711723
0,7,2,2956,295,274,1.6,1.4,702714,635175,1790.0,83,16
98,1,1,189,10,13,0.2,0.2,7004,7560,1.0,7650,1869904
0,2,0,1141,139,86,0.4,0.6,14230,19909,232.0,95,5
85,188,213,1992,211,92,1.2,0.8,143039,20785,2.2,2170,1763142
86,6,3,4453,294,224,2.6,0.8,92293,49961,2.2,368,1016914
94,17,3,720,40,67,0.8,1.6,74233,9042,1.6,6058,1852752
76,19,9,4223,412,393,6.6,2.6,173798,95760,1.7,1119,1058566
84,7,1,616,102,53,2.2,2.2,401538,43194,1.8,1973,1822176
89,13,11,1779,483,181,1.6,1.2,751142,647291,3.2,567,1040558
79,5,0,3820,374,323,5.01,2.2,179440,20591,1.6,346,1731747
95,1,1,1189,434,51,0.4,0.4,135376,55384,1.4,8193,1833289
87,29,41,2498,140,150,1.4,1.6,119383,32297,3.4,3996,1716054
92,81,80,1086,134,81,0.4,0.4,209409,50764,1.7,129,991770
87,19,21,2218,257,214,4.8,1.4,121798,10325,3.4,303,1709224
69,12,3,4291,458,337,5.99,6.59,357707,102795,1.3,2796,999281
59,66,3,4117,159,120,12.0,35.4,168445,64244,2.4,145,1094560
88,6,0,2719,136,105,1.0,2.4,50963,25627,5.6,6421,1404078
94,1,1,816,56,30,0.2,0.2,14463,13879,1.7,678,1069448
0,2,0,694,71,77,0.2,0.2,123951,57396,146.0,95,5
96,1,0,775,72,45,0.2,0.4,95931,13822,1.0,761,1043072
96,19,28,586,76,51,0.2,0.2,1609,13494,2.0,1258,1713042
90,4,2,389,38,15,2.0,2.0,80836,17496,1.2,11542,1879136
81,84,91,1897,218,173,0.6,2.0,376838,252983,5.4,126,1597289
79,37,47,2314,102,76,5.8,16.6,190684,35065,1.5,384,1082818
84,6,2,2239,84,106,0.8,0.8,28054,60978,3.6,490,1504586
85,4,2,4635,312,265,0.4,0.2,30763,129153,2.4,207,1447882
90,1,0,1522,185,143,0.8,1.0,24539,44745,1.0,687,1120960
0,17,13,3457,241,141,0.6,1.8,409008,180947,1975.0,82,18
77,15,3,4709,223,136,3.4,3.6,237044,78651,1.2,188,1014941
85,1,0,3289,96,87,0.4,0.6,9591,19138,1.8,1352,1749926
93,4,2,1686,312,205,0.4,0.6,126309,104451,2.4,495,1531704
92,16,15,1629,114,57,0.4,0.2,281427,21018,1.0,141,1072750
97,3,1,161,12,11,0.2,0.2,3642,7448,1.0,7228,1847149
71,14,1,5004,650,545,8.0,4.0,708302,41724,4.4,1679,1696723
94,28,39,1360,57,36,1.0,5.6,102607,18360,1.4,4631,1824720
85,7,0,4082,318,243,1.4,3.4,165226,36357,3.8,917,1070613
88,14,6,2394,203,148,2.6,2.0,127529,96304,4.6,2892,1560206
93,2,1,1574,123,92,0.8,1.2,230531,77766,2.2,327,1533171
82,19,15,1764,250,121,5.0,3.2,143132,72794,7.6,3524,1594530
76,51,45,5244,478,430,7.2,4.0,203264,92352,3.6,2571,1644069
85,12,11,4931,544,254,0.2,0.2,237284,187031,1.8,377,1007014
95,0,0,238,34,32,0.19,0.19,14213,20702,1.0,1558,2042280
68,37,51,2293,159,101,1.2,1.2,1062841,152976,1.4,102,981164
90,2,1,2288,147,119,0.2,0.2,111699,23476,1.6,281,1735946
91,7,0,2834,43,43,1.6,1.6,110077,45701,2.2,1366,1637480
84,86,106,2765,294,132,2.2,3.2,813180,55605,1.8,822,1050037
65,48,1,3221,243,128,10.8,31.0,562196,29018,3.5,285,1089582
89,1,0,3645,250,156,0.2,0.2,18141,70828,2.0,496,1079114
91,20,29,1997,94,64,0.2,0.2,4637,6918,2.0,3956,1775598
65,15,1,3140,216,158,13.2,34.0,290917,67225,1.0,364,1080395
86,15,12,2882,358,253,0.8,0.8,372240,271212,4.2,610,1334266
93,54,58,1339,231,140,0.4,0.6,153872,122181,5.6,2885,1603096
72,257,275,3697,642,517,3.39,1.2,533822,317751,3.5,166,1007147
67,30,1,5504,400,267,8.57,18.92,894305,33041,3.2,204,1076897
68,38,1,7447,1700,584,7.4,5.2,721860,553232,7.2,146,1309923
85,15,13,4405,191,170,2.0,7.0,128411,32278,3.7,187,1001387
0,20,5,3424,638,278,5.2,2.8,836291,568945,841.0,82,18
80,50,56,3278,340,304,3.39,1.2,177583,55518,2.8,4717,1710033
95,1,1,960,19,39,0.8,2.8,36531,156825,1.6,6927,1853190
88,17,12,3647,405,211,0.4,0.6,143002,79976,3.0,151,999584
86,2,0,1294,90,58,0.6,1.0,317298,49078,2.6,3725,1770955
76,50,62,3443,468,327,5.4,3.0,178546,78089,1.3,171,966218
74,14,1,4419,619,496,8.4,2.6,241499,26462,2.3,1070,1068173
97,1,1,205,19,21,0.2,0.2,7020,4259,1.0,7403,1865584
94,0,0,185,20,25,0.2,0.2,63914,4090,1.4,4388,1853618
80,16,0,2876,692,186,0.8,2.2,482340,59018,2.4,157,1028288
66,14,2,5636,651,529,5.8,2.8,521404,278252,4.6,1445,1038379
77,7,0,2024,120,101,6.6,19.4,26760,71512,1.6,557,1081963
59,43,53,9172,1684,1499,6.2,3.6,1318504,1127032,1.7,615,1094611
97,1,1,1107,47,26,0.2,0.2,9887,13536,1.0,8188,1836408
82,18,8,4272,141,134,2.4,8.4,86263,110091,3.0,1582,1638861
90,13,5,1096,98,67,2.0,2.99,16596,26431,1.8,1345,1016145
90,7,1,1796,112,99,1.4,3.19,218630,187867,3.0,239,1514932
89,3,2,1505,93,86,1.6,3.6,33117,58751,1.0,898,1132768
95,2,1,837,42,50,0.4,0.6,3692,32235,1.5,771,1032677
97,1,1,224,27,22,0.2,0.2,93905,10793,2.2,7426,1869323
97,2,0,657,40,37,0.2,0.2,2515,9962,2.0,6061,1693763
65,46,16,4730,413,272,9.4,10.0,249982,110365,11.0,645,1311661
74,23,4,2637,398,298,5.99,3.19,197373,44202,1.4,585,1022631
88,0,0,327,44,44,0.2,0.2,187661,39582,1.6,2025,1763776
64,66,59,5976,1045,991,4.99,3.99,1104612,829940,1.0,715,1115499
96,12,11,414,167,56,0.6,2.6,281537,281447,2.6,5535,1828835
92,12,10,588,100,91,0.8,0.6,27040,33387,2.4,194,1716059
58,24,0,6552,523,336,9.4,16.2,1159856,57651,3.2,281,1092915
72,74,46,3174,442,351,10.2,5.6,206485,36060,2.0,184,972274
88,9,5,3769,283,189,0.6,0.6,15260,63227,1.0,507,1128370
72,18,1,5654,1130,1089,5.2,4.0,967478,900948,1.7,740,1055050
0,15,9,841,148,104,1.0,0.8,156734,17341,316.0,91,9
95,0,0,1170,168,100,0.2,0.2,282286,34783,1.6,1639,1073829
94,9,1,1239,95,73,0.6,0.8,44883,18876,3.0,336,1058588
72,12,1,5169,561,498,8.4,6.4,308532,189057,2.0,643,1013078
0,20,16,1339,365,132,1.0,0.8,686687,547979,559.0,90,10
68,27,18,3872,342,296,6.39,6.19,402584,268770,2.0,118,1004704
92,1,0,2870,219,124,0.6,1.0,258293,26410,1.3,504,1060874
96,2,0,1306,85,90,0.2,0.2,22034,25816,5.4,1427,1075194
82,72,38,3563,135,109,2.2,7.4,77168,55026,4.4,146,1598184
0,89,53,2558,211,189,0.6,1.0,215246,121020,990.0,84,16
92,2,1,1969,214,207,0.2,0.2,86898,410188,2.2,182,1376811
69,20,6,6768,388,300,5.0,11.6,232295,62970,6.6,352,1317531
96,1,1,491,62,57,0.2,0.2,35989,9102,2.2,1081,1708304
0,7,2,1611,67,81,0.6,0.6,31076,37271,522.0,95,5
93,2,0,2579,106,76,0.8,0.4,11166,7333,1.0,474,1730904
96,4,0,631,33,75,0.6,0.8,36707,84581,1.0,481,1065304
88,3,0,2522,167,111,0.8,0.4,30475,141122,1.0,322,1128417
0,71,80,1052,221,157,0.4,0.4,145004,48770,896.0,89,11
96,3,1,856,64,52,0.6,0.6,11415,23700,2.5,1172,974162
93,8,5,1943,153,92,0.4,0.4,100518,32210,3.0,375,1023675
87,68,55,1596,181,170,2.2,1.0,56289,51077,1.5,160,951163
81,22,10,3834,198,139,1.8,6.79,108456,51500,5.2,10047,1370033
87,5,3,4180,409,294,0.2,0.2,41553,69632,2.8,545,1093344
76,16,1,2820,392,351,7.2,2.0,181685,14476,2.8,283,1738422
86,11,11,3545,539,270,0.4,0.4,663877,574269,2.6,288,1044133
78,55,65,2360,81,67,6.2,18.2,48147,72936,2.0,634,1082086
78,9,2,4394,471,342,4.0,1.0,210471,64941,1.2,133,1099586
89,10,6,476,44,54,1.4,1.2,30286,32718,2.0,479,1741809
77,10,0,5975,692,612,2.2,2.0,505718,475455,1.8,126,1039337
88,1,0,4463,204,149,0.2,0.2,38837,41409,1.0,2124,1110435
89,4,3,3045,230,162,0.6,0.6,30583,30913,1.0,254,1098288
54,160,140,5157,419,212,9.8,25.2,439846,73418,3.3,161,1096931
92,1,1,985,127,101,0.8,0.8,9435,22703,3.4,282,971450
94,20,26,401,38,34,0.2,0.2,10085,11856,1.0,225,1740241
0,89,99,1232,232,231,1.6,1.8,440049,450751,327.0,87,13
75,17,2,4486,522,421,6.37,3.98,271927,89228,1.0,346,1085103
84,29,39,452,62,44,1.8,1.8,66490,41917,1.8,399,1801952
0,8,6,1168,129,88,0.8,0.6,135994,31885,133.0,94,6
85,31,25,3787,337,196,1.6,2.0,130458,54047,1.4,183,1085310
87,10,4,3734,212,168,1.2,1.0,197813,112160,2.0,1446,1110237
95,7,2,889,35,27,1.2,5.2,47274,23119,2.0,483,1532344
96,2,0,759,45,37,0.4,1.8,18005,13520,1.0,752,1043222
80,3,0,3565,361,246,3.0,6.4,219668,173869,2.5,2486,996440
92,16,4,1169,122,93,0.4,0.8,266767,41480,4.0,151,1027202
87,0,0,1140,228,133,0.4,0.2,27082,33187,1.6,1650,1766666
83,9,7,2677,342,151,1.0,3.0,371257,343169,1.0,252,1040595
88,1,0,461,59,38,0.2,0.2,21060,13045,2.0,988,1761753
71,12,2,3388,463,387,5.8,2.0,309278,98064,2.0,356,953130
84,2,0,2361,483,438,1.2,2.2,124713,252627,2.6,646,1380874
93,1,0,996,291,203,1.2,3.6,100026,47886,4.2,209,1712002
0,45,60,1219,67,42,0.6,1.2,122445,17921,145.0,93,7
0,2,0,1200,134,128,0.6,0.6,208393,90332,126.0,90,10
88,2,2,1177,105,146,0.4,0.4,98413,390064,2.0,120,1380834
0,24,17,2002,197,142,1.2,1.2,268033,42989,907.0,82,18
98,0,0,160,13,18,0.2,0.2,2085,4636,1.0,7426,1866406
90,10,0,4207,145,141,0.8,2.2,222977,112587,2.8,133,1524387
94,4,1,702,93,99,0.8,0.6,4112,34632,1.0,412,1092226
97,2,1,189,15,30,0.2,0.2,8656,15489,1.0,7202,1874064
87,4,0,2075,254,204,3.4,1.0,110184,69205,1.4,130,1106848
82,67,83,5967,199,139,1.4,1.8,254279,17845,5.0,713,1528790
84,2,2,7028,361,221,0.2,0.2,38090,64418,2.6,158,1137550
95,34,43,793,55,50,1.0,0.4,34368,22420,2.0,5398,1680534
96,12,11,1228,136,81,0.2,0.2,8853,18761,1.0,1076,1085108
94,37,53,1471,71,68,0.2,0.2,5876,29047,2.0,845,1052512
63,19,2,3575,279,128,10.8,32.6,288291,40182,2.0,1443,1090662
94,1,0,3506,250,131,0.2,0.2,42730,93229,2.2,3194,1657128
87,15,9,1852,174,153,0.4,0.4,31744,45354,1.3,282,963205
89,3,0,1036,117,28,2.0,2.8,231364,17195,1.4,1001,1762766
87,6,6,2945,327,214,0.4,0.4,262196,54753,1.0,135,966686
96,14,19,320,49,37,0.4,0.2,258302,32701,1.4,7444,1875896
89,12,1,2687,132,162,1.6,2.2,101289,34127,1.5,452,1059963
79,31,16,4495,326,186,3.4,4.4,356965,122565,6.2,1543,1328674
94,2,1,1259,72,60,0.4,0.2,205056,67970,1.6,4264,1822139
74,7,3,2725,237,221,3.4,1.6,300889,238908,2.0,569,1042981
99,0,0,139,10,11,0.2,0.2,444,4013,1.0,7306,1867538
89,4,2,1819,118,223,0.2,0.2,111430,579085,1.8,1520,1041522
84,8,3,2781,182,109,0.8,3.6,187626,63713,2.0,222,1026811
98,22,32,243,28,24,0.2,0.2,673,4066,2.0,148,1716640
94,38,43,3692,149,123,0.6,0.6,125064,110712,2.0,196,1543643
97,1,0,1609,104,45,0.2,0.2,101426,89444,4.2,2020,1559666
83,16,10,1961,285,232,4.99,2.79,269925,39790,1.5,887,1006247
91,1,0,2659,171,139,0.4,0.4,15534,19898,2.6,1724,1409158
74,5,0,4896,168,120,4.0,8.4,137924,143835,3.8,300,1015395
0,7,6,1844,103,73,0.2,0.2,29186,26099,155.0,95,5
82,89,104,2799,177,127,1.8,1.6,251073,47060,2.8,3792,1767829
92,4,0,2265,78,108,2.58,2.98,25262,18305,2.4,1134,1709394
90,19,11,3234,361,269,0.4,1.8,156016,62817,4.4,155,1396226
93,26,34,3007,113,190,0.2,0.2,12781,31510,2.2,224,1705333
0,6,4,1051,214,116,0.2,0.2,100352,87270,283.0,90,10
79,9,5,2416,173,107,2.6,2.8,345321,41989,5.6,1655,1385616
90,54,62,1101,104,81,1.8,1.6,241932,82941,2.8,262,1536664
90,29,24,1994,189,116,1.4,1.6,97492,40908,2.0,585,981603
74,7,1,3441,379,251,3.19,3.79,297313,175290,1.6,170,1009493
87,14,1,2648,212,111,1.2,2.61,273653,85476,1.5,1096,1115118
85,1,0,3246,164,99,0.4,0.6,322114,25211,1.6,174,1001443
90,2,0,450,48,30,2.0,2.4,110942,48105,1.0,11884,1888162
0,3,1,1059,456,127,0.4,0.4,1005339,632144,550.0,93,7
88,4,4,2215,208,206,1.0,1.2,225023,60418,1.5,318,1101534
79,20,3,3675,333,283,3.4,1.6,282964,170174,5.0,325,1292325
94,11,10,2007,127,102,0.6,0.6,32665,49643,2.0,329,989029
93,0,0,2132,129,62,0.2,0.2,90813,28590,1.6,488,1742493
98,0,0,264,42,33,0.2,0.2,1016,10116,1.4,1374,1749756
76,3,0,5748,321,185,2.81,3.21,184508,274579,2.8,1286,985836
88,12,9,4264,220,156,0.4,0.4,34420,51388,1.7,407,1130074
90,1,1,2565,291,194,0.6,0.8,10841,33495,1.0,133,1101546
86,3,0,2457,226,203,3.39,2.59,87333,56444,1.0,192,1122643
96,1,0,810,55,68,0.2,0.2,3885,15299,2.0,378,1016666
83,6,3,2318,251,127,2.0,3.6,373489,39134,3.0,352,1536157
97,0,0,168,12,14,0.2,0.2,1081,10287,1.0,8307,1863622
74,8,0,2418,364,325,7.0,2.0,197265,36000,2.2,2103,1768178
90,1,0,2046,142,111,0.4,0.4,74395,45172,1.5,337,1010007
92,0,0,2047,168,804,0.2,0.2,38632,107808,2.2,827,1704214
92,5,2,3637,103,110,0.8,2.4,45895,113168,2.8,2521,1645106
82,54,68,1212,65,62,2.99,3.39,57338,45157,1.5,201,1059104
80,14,10,2275,312,228,3.21,1.2,565950,400919,3.4,3791,1041151
86,9,4,3895,308,182,0.8,1.0,181918,65964,5.4,432,1309147
82,10,0,2045,322,283,6.0,1.4,168307,29811,1.4,346,1741760
86,13,11,1872,141,66,2.2,6.01,71339,39311,1.3,306,1066564
88,1,0,1817,181,132,0.4,0.6,320521,158073,1.6,132,1121385
84,98,92,2289,455,304,2.0,1.0,1079576,56489,1.0,193,974730
90,2,0,2941,214,118,1.2,3.0,20216,9736,2.8,1107,1403693
97,0,0,191,16,26,0.2,0.2,5571,15140,1.2,7293,1875112
94,2,1,849,82,50,0.6,0.6,281290,10373,2.8,132,1438760
78,43,46,3083,467,407,8.2,2.0,224444,18218,4.2,636,1710493
72,10,1,3851,489,415,7.8,2.2,371419,94611,2.0,8226,1835470
96,1,0,702,32,37,0.8,2.2,3024,22659,1.0,443,992320
80,24,8,2557,245,136,1.8,3.21,295980,118629,1.0,136,1060449
88,177,197,2319,186,134,0.6,0.8,367421,41690,1.2,533,1094643
77,6,1,3940,359,160,3.19,4.79,313111,62013,1.4,129,1105768
88,3,1,1909,303,103,1.0,4.01,1150630,27113,2.6,220,1099550
91,7,4,1282,314,118,0.6,0.6,937754,24186,1.2,144,989789
93,0,0,2254,109,137,0.2,0.2,50288,17569,3.2,3917,1721176
99,0,0,142,9,18,0.2,0.2,423,3675,1.0,6459,1871616
98,2,1,261,40,26,0.2,0.2,197151,24724,1.2,7110,1873368
90,17,1,1972,142,72,3.38,6.16,126748,18912,3.0,520,1010212
81,1,0,3247,303,202,0.4,0.6,645033,306096,2.8,231,1015854
81,10,1,3579,745,751,3.0,3.0,619936,638238,2.2,636,1059296
98,2,1,201,29,25,0.2,0.2,101451,7182,2.0,4731,1848256
91,62,59,1596,120,102,0.4,0.4,12770,81899,1.8,429,976446
93,0,0,2047,182,99,0.2,0.2,60110,42150,1.0,189,1127664
92,8,7,1359,61,56,0.8,4.0,11441,21004,3.0,151,1023602
86,3,0,2193,156,112,1.6,1.4,241870,51689,2.6,319,1056070
80,20,16,3238,505,379,1.2,1.0,170554,78908,6.4,7957,1371010
89,112,60,2131,230,173,1.0,2.4,207237,183891,2.2,4792,1672382
0,13,10,1660,453,154,0.4,0.6,661738,654478,603.0,93,7
95,4,0,915,128,42,1.0,1.2,296223,11187,2.8,5272,1724709
91,14,21,1191,93,51,0.2,0.2,3079,5915,1.8,657,1759232
71,23,5,5329,449,278,5.19,3.79,869349,28503,2.8,191,1078451
64,66,53,4338,354,220,6.97,19.12,207848,84626,3.0,159,1094373
91,13,12,1974,374,179,0.2,0.2,527950,748715,3.6,615,1045459
89,4,0,2458,176,111,0.8,1.4,70087,28627,2.0,1258,969024
66,44,0,3218,174,114,11.42,33.27,350499,57070,1.0,281,1096983
79,49,60,3735,492,275,3.61,2.61,552034,89148,1.0,187,1068874
63,23,12,6085,634,548,9.8,3.2,595452,318636,1.0,639,1008197
0,69,53,5445,553,280,4.0,7.0,543318,461196,1250.0,71,29
90,4,0,2989,191,144,0.8,0.6,72422,64404,1.0,231,1751608
66,43,0,2832,164,76,11.2,33.2,216920,26051,2.2,406,1106517
79,27,21,4340,154,109,1.8,2.4,189072,48502,2.0,743,1018156
79,55,76,4119,285,206,1.6,2.8,126303,102504,1.0,283,982560
71,33,26,4041,424,285,6.6,7.6,367275,193169,2.2,2954,1030811
82,7,0,2741,296,246,4.99,2.2,177076,17349,5.6,306,1712469
92,13,13,1542,149,70,0.2,0.2,225431,55270,1.0,179,1074454
96,1,0,1927,73,68,0.8,1.4,5096,9534,2.2,2957,1706870
80,4,0,2226,300,250,4.2,1.2,203984,22500,2.8,645,1758651
0,45,4,2415,116,65,11.4,11.8,111258,24508,791.0,77,23
85,20,11,2590,210,119,1.8,1.8,388668,216314,5.0,434,1315821
90,3,1,406,43,30,2.0,2.0,92514,42969,1.4,11490,1885199
90,0,0,1220,61,96,0.2,0.2,17422,107652,1.6,4371,1782864
98,2,1,214,10,14,0.2,0.2,9873,44773,1.0,7731,1866403
96,5,3,1855,94,98,0.2,0.2,9122,27521,3.0,2788,1532637
92,3,1,319,30,17,1.6,1.4,66781,37738,1.2,7998,1874464
85,27,39,4342,477,324,0.4,0.6,105608,97979,2.0,1185,1082117
96,46,57,826,52,50,0.4,1.2,110571,72773,1.2,8160,1837149
88,198,195,1791,253,189,2.0,3.0,132619,97036,1.0,464,983346
72,44,37,3700,488,295,3.2,4.4,233145,128026,1.0,195,945811
93,1,0,1030,49,34,0.4,0.2,94546,25256,1.2,717,1037518
65,55,75,3564,475,433,2.4,0.8,838904,847055,2.0,1726,996467
87,0,0,3577,505,217,0.2,0.2,12789,36746,2.0,175,1129958
0,13,10,2259,214,181,0.6,3.0,99277,40755,547.0,90,10
93,12,11,589,124,50,1.0,0.6,419557,118856,3.4,6476,1834381
81,32,42,1606,177,145,0.8,0.8,536740,256548,1.6,159,1075711
72,11,0,2113,134,90,5.8,14.6,1040960,40672,2.4,395,1084862
87,11,7,3648,139,143,0.4,0.6,178028,95235,2.2,410,1068349
96,0,0,201,18,21,0.2,0.2,18913,31010,1.0,2731,1776678
76,12,0,6188,624,408,4.99,2.0,137279,62736,1.0,328,1065847
83,33,17,3814,345,205,2.8,4.8,126811,66231,3.6,7378,1389501
71,63,53,3813,370,277,8.58,18.96,267107,84420,2.0,137,982794
90,2,2,1668,81,91,0.2,0.2,127124,109027,1.3,193,1128155
95,1,1,985,80,52,0.6,1.0,93811,26031,2.0,633,1032854
0,41,39,1523,438,146,0.4,0.4,649909,644008,663.0,92,8
81,26,36,5731,312,224,0.8,0.8,155004,264757,3.2,249,1383946
90,0,0,3265,203,162,0.2,0.2,36774,258941,2.8,606,1016348
80,80,45,4068,450,312,2.2,3.6,311482,221885,1.0,170,1097622
98,2,2,222,11,16,0.2,0.2,13354,51904,1.0,6992,1863239
88,14,4,1575,358,236,2.2,1.8,468846,173574,1.0,362,1070280
98,29,38,287,57,48,0.2,0.2,950,6593,2.0,2109,1720376
67,67,41,2634,243,129,10.42,29.86,419114,53101,1.8,148,1094599
80,1,0,3480,189,237,0.8,1.0,280924,528709,2.4,132,998563
87,15,18,565,45,40,2.2,2.2,62897,142595,1.2,5538,1842536
79,10,1,3011,432,332,8.2,2.2,548223,9855,3.2,6812,1840608
93,16,12,650,240,70,2.0,2.0,344785,290625,2.6,5670,1832144
91,7,2,2595,142,142,1.8,3.4,261645,135818,4.4,1476,1640208
62,30,7,7683,542,241,7.98,13.17,675257,171753,6.4,870,1462826
68,8,0,5874,556,386,5.2,5.4,517390,80605,2.0,163,988098
72,88,72,6078,332,221,3.8,10.4,359195,203698,4.4,737,1336512
56,70,56,5250,502,280,9.58,22.36,1454742,74995,2.0,609,1094462
0,31,10,3783,386,327,9.8,8.6,219330,55674,292.0,70,30
98,10,3,417,23,40,0.4,0.4,26568,27852,1.0,6217,1856637
83,4,1,2327,105,87,0.4,0.6,37127,55716,2.4,974,1519320
81,3,1,7240,409,238,2.0,1.0,114813,203551,2.8,229,1009956
90,4,1,2237,278,169,0.6,0.6,156950,85934,2.0,451,989412
85,26,17,4451,401,312,2.6,2.2,201547,55361,4.4,770,1395122
96,1,0,432,37,20,0.8,4.2,118932,4598,1.8,606,1760808
95,2,1,1252,138,99,0.2,0.2,4361,21604,1.3,527,976144
72,17,3,6510,389,349,4.2,2.0,348289,117345,2.7,190,1010160
89,2,0,967,126,53,1.6,2.2,361138,138354,2.2,7329,1876546
97,19,17,1814,71,73,0.4,0.2,7718,50977,2.0,3394,1657253
84,4,1,1148,170,88,2.4,2.79,829628,35348,3.0,147,1801689
97,1,1,555,55,17,0.2,0.2,267213,42374,1.6,7002,1850772
91,2,0,2424,177,165,1.4,0.8,206048,17379,1.4,2091,1704171
97,5,4,730,66,55,0.4,1.8,21076,18606,1.0,267,1016494
75,15,5,5760,227,145,1.8,2.2,449816,72063,3.8,161,1455023
68,8,0,5541,469,407,7.6,2.2,209351,11982,3.6,482,1744770
0,9,0,2683,382,164,0.8,0.8,256718,61215,128.0,80,20
74,85,65,2751,268,152,4.81,5.61,339810,69713,2.0,313,1089049
90,3,1,2573,275,175,0.2,0.2,271616,121425,1.5,178,1052728
93,21,31,2350,110,104,0.2,0.2,8605,77964,1.0,664,1060856
75,37,44,2886,451,357,7.6,2.0,467306,99716,6.8,1607,1756069
85,6,0,1973,323,267,5.6,1.6,382504,212283,3.2,3657,1819877
81,30,25,1951,86,132,1.2,1.6,70927,44956,1.8,3293,1761960
77,9,2,2273,186,109,6.6,19.0,32197,17334,4.2,364,1094742
84,5,2,2931,630,374,1.0,1.4,148481,222789,3.2,338,1029645
0,18,12,2192,420,153,0.4,0.4,710333,550980,328.0,82,18
69,13,1,3501,353,147,5.99,6.79,251468,31489,1.0,125,1084677
95,1,0,859,84,72,0.2,0.2,12240,28445,4.8,139,1089118
67,21,14,4435,375,232,7.6,18.2,141324,38980,1.0,687,1097723
96,1,0,1493,47,64,0.2,0.2,18589,12370,2.4,165,1709802
76,6,0,5415,412,328,3.2,2.0,290997,97991,1.3,164,1089971
90,1,0,2272,155,81,0.6,0.6,270726,52765,1.4,644,1020297
89,3,2,1040,120,59,0.8,3.19,154551,24953,2.6,190,993039
95,6,2,1197,113,133,0.6,0.6,83006,85799,2.2,1044,1544781
94,2,2,1360,106,77,0.4,1.2,46607,22159,1.4,196,972189
95,8,6,1385,126,82,0.4,0.4,96745,48870,2.0,727,1035279
90,25,35,1361,142,109,1.2,0.8,83578,18388,1.0,233,1113963
93,1,0,2164,166,167,0.6,2.4,249529,93523,1.0,2728,1051227
98,1,1,235,19,25,0.2,0.2,7848,12733,1.0,7478,1873331
92,4,1,2727,232,132,0.8,2.4,10052,25310,1.0,147,983053
95,0,0,477,45,34,0.6,1.8,70352,5080,2.2,737,1704971
56,277,296,3809,566,472,7.4,6.4,459817,349319,4.8,207,1039954
70,17,1,5741,822,608,8.42,2.4,262205,60046,1.7,319,1069743
97,1,1,242,24,24,0.2,0.2,9033,14527,1.0,7536,1878214
96,2,0,346,33,20,1.6,9.4,99978,34645,2.0,4305,1821611
87,5,2,2644,327,197,0.4,0.4,103311,47800,1.3,715,1104346
80,9,1,2230,589,174,4.19,3.79,213981,66317,5.8,341,1737435
69,12,2,7402,1453,1388,4.59,1.4,1239896,1176112,1.5,808,1057677
86,95,120,3749,281,194,1.4,1.2,90976,15722,6.4,1428,1307952
92,3,0,2547,131,144,0.2,0.2,8134,96050,2.5,381,1061312
87,5,0,4247,229,136,0.6,2.0,201583,88050,2.4,186,1460765
91,2,0,366,30,24,2.19,2.19,65134,22674,1.2,8010,1863272
91,2,0,410,34,44,1.8,1.8,42883,56980,1.2,6441,1851192
0,36,10,2883,150,103,4.41,28.66,283299,24843,604.0,82,15
97,0,0,182,16,30,0.2,0.2,10672,35469,1.0,2698,1771613
92,1,0,1094,95,81,1.2,2.4,153250,44201,1.0,1686,999614
94,2,1,2441,136,80,0.4,1.8,81726,39191,1.2,527,1743094
68,219,209,5898,436,237,2.2,7.4,509331,282566,4.8,141,1336872
96,2,0,2157,123,84,0.4,0.6,88150,5522,3.8,6643,1411531
69,12,0,3360,515,375,8.0,2.2,966822,60723,3.6,3182,1769629
87,16,14,2626,218,118,1.0,1.0,773291,99704,6.4,627,1308659
