usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
97,1,1,166,10,13,0.0,0.0,7601,43378,1.0,7065,1854920
81,49,55,2576,195,145,5.61,7.01,215151,33737,2.0,187,1028593
66,43,0,2832,164,76,11.2,33.2,216920,26051,2.2,406,1106517
96,19,27,405,74,57,0.2,0.2,8428,13321,1.0,397,1742846
84,4,2,3996,172,126,1.0,1.6,28255,62502,2.2,133,1012739
92,3,0,449,37,37,1.8,1.8,60822,68322,1.2,6239,1852714
79,55,76,4119,285,206,1.6,2.8,126303,102504,1.0,283,982560
93,38,56,1193,88,85,0.2,0.2,6800,23963,2.6,765,1131310
78,26,10,5194,533,225,2.0,3.0,86415,135940,2.0,521,985760
91,3,0,408,28,24,2.0,3.6,44853,15881,1.2,6777,1849790
71,33,26,4041,424,285,6.6,7.6,367275,193169,2.2,2954,1030811
82,7,0,2741,296,246,4.99,2.2,177076,17349,5.6,306,1712469
89,5,0,1798,107,103,4.2,8.6,53830,50292,2.0,4175,1820453
0,45,4,2415,116,65,11.4,11.8,111258,24508,791.0,77,23
94,4,2,2283,128,91,0.2,0.2,258745,244328,3.4,213,1337101
85,11,1,4579,228,149,1.6,1.6,117336,61540,3.2,1838,1391714
85,20,11,2590,210,119,1.8,1.8,388668,216314,5.0,434,1315821
90,3,1,406,43,30,2.0,2.0,92514,42969,1.4,11490,1885199
90,3,1,388,31,24,1.6,1.6,49659,58793,1.0,7544,1861499
96,2,0,817,43,73,0.4,0.8,102203,26343,1.3,494,1014829
88,20,17,2175,397,197,0.2,0.2,643307,639374,1.5,278,1043112
96,5,3,1855,94,98,0.2,0.2,9122,27521,3.0,2788,1532637
82,3,0,548,63,39,2.4,2.4,231152,48871,2.8,1024,1789218
92,3,1,319,30,17,1.6,1.4,66781,37738,1.2,7998,1874464
85,17,13,4231,893,481,0.6,0.8,103959,65253,3.2,608,1540382
98,1,1,229,22,32,0.2,0.2,10948,19298,1.2,7291,1865672
82,36,44,3028,350,336,2.4,7.2,239705,224320,3.8,498,1095611
98,0,0,190,19,28,0.2,0.2,450,11459,1.6,7368,1869294
83,4,0,539,63,44,2.6,2.6,189971,37803,1.6,224,1815128
72,44,37,3700,488,295,3.2,4.4,233145,128026,1.0,195,945811
65,55,75,3564,475,433,2.4,0.8,838904,847055,2.0,1726,996467
89,1,0,2295,280,185,0.8,0.8,177334,28072,2.5,979,1127992
0,13,10,2259,214,181,0.6,3.0,99277,40755,547.0,90,10
94,0,0,1197,217,110,0.2,0.2,249037,256014,3.8,138,1737429
86,16,14,5702,310,174,1.0,0.6,62510,36316,1.7,1192,1014768
93,12,11,589,124,50,1.0,0.6,419557,118856,3.4,6476,1834381
72,11,0,2113,134,90,5.8,14.6,1040960,40672,2.4,395,1084862
94,4,2,635,94,70,0.4,0.4,37166,28774,2.0,847,1065635
83,33,17,3814,345,205,2.8,4.8,126811,66231,3.6,7378,1389501
95,1,1,985,80,52,0.6,1.0,93811,26031,2.0,633,1032854
83,3,1,546,100,65,2.0,2.0,489966,509354,2.0,3786,1804230
0,41,39,1523,438,146,0.4,0.4,649909,644008,663.0,92,8
81,26,36,5731,312,224,0.8,0.8,155004,264757,3.2,249,1383946
80,80,45,4068,450,312,2.2,3.6,311482,221885,1.0,170,1097622
86,8,0,1890,129,121,2.0,2.8,268324,278996,2.8,870,1538595
98,29,38,287,57,48,0.2,0.2,950,6593,2.0,2109,1720376
67,67,41,2634,243,129,10.42,29.86,419114,53101,1.8,148,1094599
93,16,12,650,240,70,2.0,2.0,344785,290625,2.6,5670,1832144
91,7,2,2595,142,142,1.8,3.4,261645,135818,4.4,1476,1640208
91,0,0,414,36,44,0.2,0.2,83481,46672,1.4,2107,1772008
88,10,5,2358,209,174,2.8,1.6,74757,36749,2.5,498,1053219
80,12,0,4996,777,739,3.78,2.79,684317,547834,1.3,147,1041729
62,30,7,7683,542,241,7.98,13.17,675257,171753,6.4,870,1462826
97,11,16,161,10,18,0.2,0.2,8627,10411,1.0,7306,1873272
68,8,0,5874,556,386,5.2,5.4,517390,80605,2.0,163,988098
56,70,56,5250,502,280,9.58,22.36,1454742,74995,2.0,609,1094462
87,21,15,2743,140,135,1.4,1.6,93968,57136,4.0,7773,1383296
0,31,10,3783,386,327,9.8,8.6,219330,55674,292.0,70,30
98,10,3,417,23,40,0.4,0.4,26568,27852,1.0,6217,1856637
83,4,1,2327,105,87,0.4,0.6,37127,55716,2.4,974,1519320
90,4,1,2237,278,169,0.6,0.6,156950,85934,2.0,451,989412
85,26,17,4451,401,312,2.6,2.2,201547,55361,4.4,770,1395122
96,1,0,432,37,20,0.8,4.2,118932,4598,1.8,606,1760808
91,2,1,3363,126,134,0.2,0.2,13163,176688,2.2,452,1523230
95,2,1,1252,138,99,0.2,0.2,4361,21604,1.3,527,976144
72,17,3,6510,389,349,4.2,2.0,348289,117345,2.7,190,1010160
86,1,0,2634,255,127,1.0,3.6,174672,33215,1.4,415,1093984
86,1,0,4351,296,149,1.0,3.19,472345,30765,2.0,583,1116706
97,19,17,1814,71,73,0.4,0.2,7718,50977,2.0,3394,1657253
84,4,1,1148,170,88,2.4,2.79,829628,35348,3.0,147,1801689
97,1,1,555,55,17,0.2,0.2,267213,42374,1.6,7002,1850772
75,15,5,5760,227,145,1.8,2.2,449816,72063,3.8,161,1455023
92,15,13,2212,142,83,0.4,0.4,84255,17588,3.6,7493,1370760
68,8,0,5541,469,407,7.6,2.2,209351,11982,3.6,482,1744770
0,9,0,2683,382,164,0.8,0.8,256718,61215,128.0,80,20
82,6,1,3196,299,300,3.2,1.0,258950,352656,2.6,399,1382054
81,30,25,1951,86,132,1.2,1.6,70927,44956,1.8,3293,1761960
77,22,6,6243,410,347,1.2,1.6,248374,39425,4.2,131,1393301
77,9,2,2273,186,109,6.6,19.0,32197,17334,4.2,364,1094742
84,5,2,2931,630,374,1.0,1.4,148481,222789,3.2,338,1029645
0,18,12,2192,420,153,0.4,0.4,710333,550980,328.0,82,18
87,37,47,1448,111,111,1.4,1.2,94599,109802,3.0,600,1070943
69,13,1,3501,353,147,5.99,6.79,251468,31489,1.0,125,1084677
96,24,31,489,61,133,0.2,0.2,38044,33334,2.2,1099,1717939
81,0,0,2363,127,81,0.2,0.2,638295,107566,2.0,130,1757261
78,78,18,1979,306,184,6.6,6.6,81263,90651,2.8,275,973173
89,68,52,1189,110,60,1.0,1.2,27373,23232,1.5,331,1023208
82,30,26,1993,185,160,1.2,1.2,529293,226883,2.0,181,1079669
90,4,1,1983,191,152,0.8,0.8,258832,170579,3.2,1143,1535661
67,21,14,4435,375,232,7.6,18.2,141324,38980,1.0,687,1097723
96,1,0,1493,47,64,0.2,0.2,18589,12370,2.4,165,1709802
92,5,5,1958,262,135,0.2,0.2,772197,709935,3.2,3411,1036616
95,6,2,1197,113,133,0.6,0.6,83006,85799,2.2,1044,1544781
77,17,3,4065,443,301,4.19,2.59,203488,80888,5.8,470,1522307
89,3,1,487,46,41,2.0,2.0,76727,82479,1.2,6294,1850770
95,8,6,1385,126,82,0.4,0.4,96745,48870,2.0,727,1035279
93,1,0,2164,166,167,0.6,2.4,249529,93523,1.0,2728,1051227
88,1,1,1996,218,112,0.4,0.4,195971,60009,2.0,155,1095359
95,12,12,664,145,57,0.2,0.2,255852,192501,2.2,1349,1745746
98,1,1,185,11,14,0.2,0.2,6992,13238,1.0,7278,1860096
56,277,296,3809,566,472,7.4,6.4,459817,349319,4.8,207,1039954
70,17,1,5741,822,608,8.42,2.4,262205,60046,1.7,319,1069743
80,5,2,2572,353,181,1.8,2.4,132635,52281,2.8,199,1515450
87,5,2,2644,327,197,0.4,0.4,103311,47800,1.3,715,1104346
92,0,0,970,55,37,0.2,0.2,91046,16898,2.2,440,1744328
79,8,0,2572,403,348,7.2,2.4,190992,15889,1.4,1477,1745970
80,9,1,2230,589,174,4.19,3.79,213981,66317,5.8,341,1737435
69,12,2,7402,1453,1388,4.59,1.4,1239896,1176112,1.5,808,1057677
90,3,0,2095,118,91,0.4,0.4,317741,97914,5.0,410,1522066
86,95,120,3749,281,194,1.4,1.2,90976,15722,6.4,1428,1307952
91,13,6,3189,199,96,1.6,3.6,189156,59636,2.4,888,1643034
92,20,28,360,29,20,0.6,0.6,53449,12945,1.2,247,1756248
91,2,0,366,30,24,2.19,2.19,65134,22674,1.2,8010,1863272
94,43,61,511,20,31,0.8,0.6,3519,13553,1.2,631,1067931
0,36,10,2883,150,103,4.41,28.66,283299,24843,604.0,82,15
97,0,0,182,16,30,0.2,0.2,10672,35469,1.0,2698,1771613
97,4,1,419,69,72,0.4,0.4,2858,33835,2.0,6653,1708432
68,219,209,5898,436,237,2.2,7.4,509331,282566,4.8,141,1336872
69,12,0,3360,515,375,8.0,2.2,966822,60723,3.6,3182,1769629
0,14,8,2329,146,92,1.0,1.0,148968,71628,541.0,88,12
98,0,0,1792,60,72,0.2,0.2,3164,8671,2.2,315,1715520
88,127,51,1934,207,198,0.6,0.8,125735,166302,1.0,1015,1009613
61,80,49,3096,236,184,10.2,29.4,142410,71766,1.2,174,1091110
87,5,0,1816,234,191,3.8,1.2,260546,124832,3.6,516,1725078
91,4,4,1333,93,90,0.4,0.6,160801,50962,2.2,572,1128707
90,0,0,1703,158,127,0.2,0.2,5095,24264,1.6,166,1099232
88,3,0,2883,310,228,0.8,0.8,75734,43575,1.4,169,1064008
90,15,2,2389,264,198,1.8,0.6,101604,86282,1.5,239,1077859
0,49,71,3273,225,180,0.6,0.4,83246,53705,227.0,82,18
87,24,14,3061,237,138,1.0,1.0,63879,74591,1.8,1207,1129149
97,1,0,401,36,25,0.2,0.2,25843,8743,2.2,1119,1707957
93,3,0,3915,155,118,0.6,1.2,106588,78827,2.2,2689,1646288
89,11,10,2843,499,206,0.6,2.4,644540,560547,1.4,184,1043746
93,48,59,1137,157,91,0.8,0.8,130417,123332,4.2,2524,1575485
88,57,75,2117,313,205,0.8,1.4,232233,84426,2.0,133,1055830
97,1,1,318,19,40,0.2,0.6,32972,12604,1.0,6454,1871424
98,2,1,237,20,19,0.2,0.2,9384,10394,1.0,6368,1852585
95,1,0,1419,143,58,0.2,0.2,294580,5987,2.6,6227,1731128
74,5,1,7488,364,278,2.2,4.2,380096,236477,1.0,218,1003992
91,12,10,3265,224,102,0.2,0.2,11191,68439,2.4,849,1642790
82,36,15,2306,208,225,4.2,14.6,307712,145811,6.0,200,1538973
0,21,18,2799,291,211,0.6,0.4,374814,259868,172.0,87,13
57,34,6,6266,751,536,9.38,5.99,734546,57497,2.6,414,1078189
92,10,7,939,91,83,0.8,0.4,193957,15920,1.0,639,1057786
97,7,1,776,70,47,0.4,0.4,13890,20383,1.0,244,1017748
66,21,13,5070,465,418,7.6,15.4,188568,166592,1.5,136,1090643
0,24,1,2888,503,325,6.2,3.2,189565,39458,337.0,78,22
89,14,4,2210,181,144,1.2,1.0,290899,53735,3.5,204,1018000
78,9,5,4405,322,169,5.01,5.81,372177,85671,1.3,981,984762
90,17,16,2075,135,79,0.2,0.2,11362,23344,1.0,1113,1081611
0,13,6,1881,141,134,1.4,2.2,72256,42530,292.0,86,14
76,50,56,1787,103,56,6.61,17.43,290399,31307,1.8,365,1083344
76,19,0,3116,224,225,3.6,2.4,193385,253381,2.0,414,1116750
62,15,1,5710,410,307,11.0,26.0,313576,11481,5.4,1758,1399382
85,4,1,3725,177,180,3.19,3.19,36525,117889,1.0,925,992080
65,43,49,4750,969,331,6.6,4.4,522328,362630,2.8,214,1375587
91,1,0,3037,192,160,0.2,0.2,10313,96764,1.0,344,1070120
79,30,0,5261,983,438,1.4,1.4,1038498,968879,4.2,95,1330648
85,18,11,2651,203,114,3.2,4.2,152264,53820,1.2,681,967776
66,30,23,6777,316,194,6.01,8.42,224570,66141,2.3,192,1012991
88,4,3,2809,242,129,0.6,0.6,110125,35179,2.0,222,1093338
88,4,2,4612,375,277,0.4,0.4,121653,111117,1.0,336,1070258
94,2,1,2587,198,100,0.2,0.2,956702,135821,6.0,642,1306768
61,15,5,5918,1230,1056,3.19,1.79,1634341,790603,2.0,270,1102400
96,3,3,1256,94,89,0.6,0.6,13216,18267,3.0,498,1447061
97,1,0,305,24,26,1.4,1.4,13475,8242,1.4,7402,1862813
77,4,1,7225,252,310,1.4,1.4,164847,565690,2.3,299,1004424
85,2,0,348,26,21,1.8,1.8,68491,42274,1.6,2414,1823942
84,39,50,4374,202,227,1.2,1.6,171941,241147,1.0,238,999811
98,0,0,142,9,13,0.2,0.2,439,7710,1.0,7635,1866172
74,33,5,3679,349,285,3.99,2.99,483452,152847,2.0,594,983668
98,0,0,901,53,57,0.2,0.2,1300,20351,1.7,447,1041675
86,106,49,2258,270,216,2.0,2.0,138625,103691,1.0,883,1010248
69,26,0,3761,322,134,6.39,17.17,1046646,36322,2.7,434,1098175
76,14,4,4556,730,385,3.8,1.4,328442,162971,4.8,2816,1602554
98,1,0,311,58,35,0.2,0.2,1820,10295,1.0,1900,1771971
96,0,0,2334,76,110,0.2,0.2,4703,14345,2.4,1393,1725040
95,1,0,1755,156,129,0.8,0.8,15060,6223,2.2,336,1381960
1,34,5,2424,109,142,6.4,19.8,40458,85259,207.0,80,18
93,3,2,1889,52,69,0.6,1.4,19769,26606,2.0,705,1538586
93,1,1,395,160,72,0.2,0.2,223067,235328,2.4,4016,1827064
63,5,0,7763,1587,1532,5.0,1.4,1348324,1199088,1.0,663,1093842
85,60,81,3927,314,176,2.2,4.6,296949,133548,3.4,582,1445262
72,34,1,3060,162,85,7.41,23.25,47325,22144,3.4,193,1113364
90,8,5,3209,191,123,1.6,2.2,289588,141211,5.4,1578,1640846
93,1,0,4591,79,102,0.2,0.2,62867,42250,1.5,180,1013748
89,1,0,2313,261,227,0.6,0.8,7620,24670,1.0,152,1014445
60,15,2,4106,204,134,12.4,36.2,172102,52177,1.4,134,1081658
75,16,8,3665,293,271,6.41,4.81,190369,174297,1.0,725,988733
84,33,46,3831,654,635,2.0,0.8,416036,400226,4.7,267,1129635
80,1,0,1480,111,535,1.4,1.4,112448,119496,1.4,2316,1796571
88,2,1,450,82,45,1.6,1.6,356547,297275,2.2,3680,1822077
78,15,9,5018,328,150,3.18,3.38,203089,47521,3.2,579,1006093
90,2,0,2277,207,92,1.2,1.6,84870,52712,2.0,280,1056816
81,39,2,3204,353,221,0.6,0.6,136586,197932,2.2,128,1026091
80,2,0,4798,316,251,2.0,0.8,72190,187115,4.8,121,1018835
66,20,11,5400,342,163,8.2,22.6,51814,28911,1.0,378,1086531
87,2,0,430,41,37,1.8,2.4,46701,30907,1.4,388,1813072
0,9,7,1530,247,135,0.4,0.4,14513,61905,141.0,89,11
92,1,1,1408,188,131,0.6,0.4,321935,27929,3.6,480,1051839
82,17,8,2515,293,132,2.2,2.2,513694,197703,1.2,441,1017961
68,18,0,6879,827,618,9.42,2.61,273275,50969,1.3,326,1069265
98,2,1,207,12,12,0.4,0.4,24104,7829,1.0,8585,1862052
84,11,3,5890,418,292,1.0,3.4,239153,95900,5.4,1169,1333459
74,76,60,2588,190,139,7.58,20.56,110996,60096,1.0,168,1073726
84,28,2,3169,160,128,2.4,5.2,258909,77744,3.4,1787,1644523
62,16,0,3595,425,333,12.0,33.8,315121,47203,2.4,159,1080640
0,5,2,811,81,81,0.6,0.6,95158,85829,310.0,91,9
66,26,7,6351,373,266,4.8,4.0,103110,17879,8.2,181,1300654
88,21,24,371,23,34,0.8,0.8,33625,42048,1.0,1957,1766228
93,11,2,1687,76,115,0.4,0.4,76103,93789,1.0,631,1068366
78,8,0,2953,422,339,8.0,2.2,443353,177081,3.2,3585,1820538
85,3,1,3109,210,383,0.8,1.0,123627,36022,2.2,203,1051835
82,14,6,1594,232,206,5.6,6.8,332216,51673,1.0,258,982355
63,15,4,4503,604,476,7.4,5.6,380857,140991,1.8,1215,996741
81,5,4,3638,503,196,1.4,2.8,530100,252494,2.8,221,1025456
81,14,6,2105,294,172,2.59,4.19,1164744,82863,2.5,210,974264
98,0,0,225,50,30,0.2,0.2,312021,297905,2.2,1314,1762008
61,19,5,5535,739,654,11.2,21.6,602850,387484,5.0,421,1010981
94,0,0,1961,142,84,0.2,0.2,126634,19519,3.0,494,1027525
93,32,46,2016,153,132,0.6,1.6,23334,18460,1.0,272,1026328
82,65,83,2194,220,133,0.4,0.4,246472,80797,1.0,1310,1086976
90,8,0,1646,162,129,1.2,1.2,29000,67970,1.7,200,1073063
96,2,1,468,73,53,0.8,1.0,130396,14905,2.0,2191,1720920
94,18,8,901,78,58,0.6,0.6,128052,21829,1.6,631,968121
98,0,0,246,21,23,0.2,0.2,1143,34969,2.0,720,1722043
93,24,38,2180,114,89,0.2,0.2,51945,38286,2.0,548,1120072
95,14,18,1659,78,68,0.2,0.2,43191,31299,1.4,278,1750906
84,28,13,5279,383,290,1.2,1.2,240082,132740,6.2,876,1309448
79,23,19,3755,298,174,3.01,4.61,138010,62887,1.8,734,1022807
65,9,0,7555,1251,1124,5.39,2.2,1139172,798539,1.2,450,1109115
62,7,0,6386,990,892,6.4,5.6,738732,562838,1.0,285,1103182
95,9,5,728,72,75,0.6,1.0,4942,57669,2.0,381,1089528
85,74,1,2589,379,212,1.2,5.6,795637,70712,1.5,220,1088314
85,7,4,3338,734,110,1.0,1.4,2408325,41666,1.7,2443,1088307
68,30,1,4917,365,143,7.0,19.4,268569,76831,3.4,168,1088946
82,1,0,4506,264,230,0.8,1.2,268267,539532,2.2,330,1004853
63,13,0,3327,197,96,11.6,34.8,30830,68500,1.0,1594,1093397
89,5,0,2794,291,263,1.2,0.6,129608,114836,3.0,1403,1040123
94,0,0,1327,62,68,0.2,0.2,69648,264439,1.2,6924,1879024
98,2,0,238,22,35,0.2,0.2,4108,30354,2.0,6549,1702609
90,22,30,239,24,32,0.2,0.2,16918,31674,1.6,2179,1776491
96,40,54,844,28,33,0.2,0.2,817,11451,2.0,4707,1727696
97,0,0,1106,66,98,0.0,0.0,5108,25493,1.5,464,1045976
96,3,1,1982,107,101,0.6,0.6,50974,60735,2.2,1597,1548389
78,6,1,4009,260,187,2.2,3.4,57483,172118,1.2,255,988248
94,2,1,1922,108,60,0.6,0.4,302647,12972,1.6,1014,1743666
61,37,24,5147,558,444,10.4,7.0,399153,62552,2.0,405,1008416
81,1,0,1490,193,123,0.8,2.2,372082,316876,1.0,370,1112581
96,3,1,2193,97,80,0.4,0.4,6145,51522,2.0,3257,1657443
81,16,9,2043,336,145,5.79,3.99,49693,26578,1.0,649,1004255
72,6,2,5057,189,209,0.8,1.4,275465,490861,3.6,141,1006825
95,1,0,1729,125,58,0.2,0.2,169465,22569,2.4,6122,1729688
77,20,14,1878,168,100,5.19,15.17,347685,38846,3.2,189,1105273
69,13,0,4156,431,382,9.2,4.4,221914,53340,1.8,209,1029048
91,5,0,2235,241,104,1.6,0.6,55435,35095,2.6,133,1711675
88,10,1,4521,213,164,0.6,0.6,158060,198081,3.0,1082,1378862
89,4,1,568,44,37,2.4,1.8,61422,47876,1.2,5922,1848787
94,2,1,420,93,30,0.8,1.0,206743,111335,3.4,1761,1758696
66,57,45,5276,748,513,8.8,3.6,241474,20542,1.0,1927,1076997
0,1,0,1086,222,94,0.2,0.2,254286,276011,127.0,92,8
55,22,2,5365,697,531,14.4,10.6,659595,29375,1.0,175,972019
82,1,1,7299,305,185,0.2,0.2,87654,47922,4.0,329,998792
64,35,3,3940,450,375,8.62,20.04,344858,244721,5.2,356,1098964
98,0,0,325,122,41,0.2,0.2,213523,167029,3.4,952,1753448
62,38,41,3834,195,122,11.8,33.8,102413,48962,2.5,182,1078150
90,10,4,1519,118,68,1.4,2.0,419241,196810,4.0,229,1538755
87,23,21,2218,123,88,0.4,0.4,175316,24270,3.8,8833,1369906
80,21,4,6398,247,179,2.2,6.6,181309,55825,4.0,635,1529202
90,7,2,1628,212,170,3.99,1.2,122017,15907,1.8,8532,1862631
87,13,11,3030,332,180,1.4,4.4,1200996,1105343,1.0,200,1014856
69,20,0,5722,1013,820,2.6,0.8,667520,174329,5.0,156,1044653
98,1,0,362,49,28,0.2,0.2,85833,4820,2.4,317,1715520
95,0,0,820,157,68,0.4,0.4,212904,156341,3.6,1063,1753798
70,9,6,2956,229,131,2.0,2.0,1032179,232843,2.0,135,983981
90,1,0,2732,185,168,0.2,0.2,23269,21040,2.0,159,1097503
92,1,0,268,42,43,0.2,0.2,18237,5721,2.0,613,1746560
96,2,2,761,23,39,0.2,0.2,3423,39956,1.0,1847,1074878
93,2,1,1092,80,64,0.6,0.6,152586,85234,2.4,6604,1852661
92,0,0,241,25,38,0.2,0.2,15975,105114,2.0,155,1741774
82,19,14,3750,288,141,1.8,3.6,236686,96856,1.5,557,1016558
66,56,64,3893,332,238,1.4,1.6,536029,449132,3.0,150,1035609
86,145,3,4928,178,118,0.6,1.2,8260,38748,2.6,537,1517352
92,5,1,1692,132,87,0.4,1.8,220194,107031,2.2,2291,1010703
86,2,0,3348,222,148,0.2,0.2,316936,441152,5.4,623,1006553
98,1,1,341,52,40,0.6,0.6,29813,24090,2.2,381,1716736
91,6,0,2755,168,152,0.2,0.2,301436,22497,2.6,1811,1695318
95,20,27,1101,107,32,0.8,1.2,44885,12600,1.0,8246,1859824
85,19,5,2394,234,115,2.2,6.0,621159,132139,3.2,278,1536549
81,5,0,4721,256,177,0.99,2.58,524787,174964,1.0,233,972606
85,165,144,3417,233,128,3.8,3.0,112558,74099,6.0,476,1307589
98,12,11,322,104,41,0.2,0.2,226226,150259,3.4,1417,1757259
66,39,0,3445,244,119,9.6,27.4,229870,29242,2.8,152,1096787
93,1,0,1743,149,150,0.4,2.0,64164,244496,3.0,393,1527189
85,1,0,3801,511,491,0.6,0.8,69409,73843,1.5,182,1012693
63,6,0,3334,631,157,5.6,7.0,468101,46656,1.3,112,1112576
77,6,1,5226,473,353,4.2,1.2,148787,53090,5.0,233,1136888
98,2,1,205,11,24,0.4,2.6,7354,21644,1.2,7382,1875762
88,5,0,1315,160,103,1.0,1.4,277782,69561,1.0,152,1086868
93,0,0,2693,334,112,0.2,0.2,178179,173468,3.6,1317,1731365
92,7,2,2105,154,83,1.0,1.2,144945,36898,1.0,812,1021146
96,2,1,785,48,44,0.4,1.4,39338,13540,2.0,279,992654
77,12,8,5073,133,86,2.8,8.4,78122,29148,3.0,674,1445475
85,46,54,1304,154,104,1.2,2.0,441213,141771,2.8,202,1068515
0,23,20,2088,469,166,0.2,0.2,761340,748362,735.0,94,6
97,1,0,217,22,30,0.2,0.2,1433,7319,1.2,6829,1821007
97,1,1,254,16,43,0.6,0.6,2451,21013,1.0,6220,1856464
89,46,55,1866,133,101,2.0,3.99,252497,173340,4.4,2889,1546965
93,1,0,1364,54,57,1.2,3.19,57963,21216,1.0,219,987281
90,15,2,3028,211,147,0.4,0.4,116391,11256,4.6,398,1309442
89,1,0,2711,144,118,1.4,1.6,161993,56924,2.6,152,1087596
68,79,42,3900,340,235,6.8,17.0,311957,210122,1.3,711,1102216
94,2,0,915,89,86,0.4,0.6,8379,26797,3.2,675,979117
0,4,2,1218,135,78,0.4,0.6,8089,39394,347.0,95,5
94,1,0,444,54,66,0.2,0.2,58812,53197,3.2,505,1703970
97,16,24,281,11,22,0.4,0.8,9868,65802,1.2,7717,1866314
68,20,4,3443,316,182,2.99,5.99,425771,155256,1.0,132,1000853
88,6,0,1978,424,307,2.4,0.8,197951,25163,2.6,1361,1072078
81,7,1,2766,314,264,6.99,2.4,246241,11230,3.2,7164,1858774
88,12,11,3773,229,154,0.2,0.2,161126,35443,2.0,257,998285
96,2,0,1567,133,137,0.2,0.2,41338,73068,2.0,6175,1727312
92,16,11,1317,70,80,0.6,2.0,53127,106100,1.3,1090,1007282
92,26,34,548,85,81,1.2,1.0,1966,15806,1.2,369,1721643
88,39,61,2039,197,115,0.8,5.6,246681,29935,2.2,2055,1413619
74,8,1,4754,440,395,6.4,1.8,168486,310473,3.6,278,1006816
91,1,0,1280,53,59,0.8,0.8,71390,46715,2.0,147,1054092
91,7,1,1598,164,126,0.4,0.4,160440,77520,2.0,204,1129565
98,0,0,821,43,20,0.2,0.2,3187,14115,1.0,1722,1780144
0,8,6,3491,263,112,0.2,0.2,364523,28094,193.0,92,8
93,6,4,1627,148,69,1.0,1.2,263421,22570,1.8,413,986381
81,16,11,2915,253,96,2.6,2.8,167969,85311,1.0,883,1012941
95,13,11,709,126,58,0.2,0.2,356875,135170,3.8,1392,1756062
96,1,0,467,96,94,0.2,0.2,230419,80550,2.8,2203,1731413
69,17,13,3350,321,288,0.8,0.6,438593,637453,2.0,118,1028534
91,7,0,1596,148,71,1.4,1.4,25499,12712,2.4,5735,1730274
84,10,7,2944,444,218,1.99,1.79,283744,202504,2.0,157,1022185
83,26,14,3761,760,411,2.0,2.4,67723,21589,3.8,526,1538782
83,15,2,4507,476,484,0.8,0.8,252332,133646,1.5,132,1022917
83,4,1,541,60,27,2.6,2.6,160141,22719,1.6,2015,1805800
96,21,13,1258,92,64,0.4,0.4,27604,35912,2.2,1143,1714018
73,6,0,4772,409,417,5.8,1.8,164052,486561,2.8,442,1016723
87,8,1,4687,478,212,1.2,1.4,248995,24777,3.0,1197,1470019
55,162,176,7560,506,410,9.6,12.8,242465,86281,7.4,1351,1634653
78,45,22,4121,620,535,2.6,4.8,917846,711555,2.0,178,1036322
76,15,9,4803,327,309,1.4,2.99,168100,559019,1.5,534,992567
84,5,3,4509,291,182,1.0,1.6,138031,108618,1.0,149,1127822
97,1,1,221,27,24,0.2,0.2,13467,6774,1.6,7402,1865584
86,45,0,1064,129,85,1.2,1.2,175785,30129,1.0,251,973562
85,7,0,1565,177,143,7.8,3.8,149622,11778,1.6,6971,1844266
94,13,6,2449,197,177,0.6,0.4,278532,182715,4.6,474,1304518
92,2,1,2028,137,75,0.8,1.4,54960,51440,2.5,155,1124671
79,16,7,6743,222,175,2.0,7.2,270921,173821,3.4,2959,1647653
88,8,2,3738,361,230,1.0,2.4,124581,116888,1.5,311,1000488
67,25,8,4151,261,160,2.79,4.39,386314,30764,1.5,257,1017281
88,1,0,519,34,29,2.0,1.6,18989,18822,2.0,977,1765294
83,7,1,2697,552,496,0.2,0.2,581228,478856,1.5,134,1051256
93,0,0,210,30,25,0.2,0.2,3772,9781,1.8,1187,1766979
0,2,1,1436,93,81,0.2,0.2,287757,47872,148.0,92,8
87,14,7,3574,100,79,1.8,7.0,27265,45823,2.4,3159,1657016
84,5,1,2481,219,153,1.4,3.0,276794,210452,3.8,449,1383576
88,54,63,2491,207,119,2.0,3.0,1010051,85472,1.5,162,1069621
68,14,1,7065,465,380,8.4,5.4,224372,83658,6.2,236,1512261
84,10,1,3817,232,181,3.6,2.2,173472,63448,3.0,2554,1643912
82,5,1,1938,395,191,3.2,2.8,1251157,110467,3.8,167,980648
82,66,86,6185,353,216,0.4,0.4,232387,62770,1.5,135,994904
96,3,0,852,99,73,1.2,1.0,9893,7375,1.0,181,1751136
99,0,0,157,10,9,0.2,0.2,424,1668,1.0,6637,1873374
75,12,5,3351,162,122,6.21,17.84,59099,39632,1.5,527,1105538
94,0,0,392,65,36,0.4,0.6,446999,276715,3.2,4074,1823195
94,6,5,2622,97,100,0.8,0.8,4307,6878,2.4,370,1453632
89,40,55,2672,161,146,0.4,0.4,74895,196953,1.5,194,973072
85,6,0,1899,222,92,4.79,2.99,299235,26325,1.0,1085,1053785
81,11,2,4053,131,92,2.0,1.8,229531,74623,3.4,1084,1516277
97,0,0,300,56,46,0.2,0.2,1995,18052,1.0,272,1754832
68,19,7,5222,117,91,2.8,10.0,49911,36240,3.2,1051,1519818
90,5,1,3584,133,157,0.2,0.2,7705,88398,1.0,686,1058842
90,122,53,3858,253,267,0.2,0.2,92027,172470,3.0,399,1066162
